seq,code,name,price,type_code
12178,012178,お茶012178,1000,03
12179,012179,麦茶012179,100,03
12180,012180,炭酸水012180,1300,03
12181,012181,リンゴ012181,90,01
12182,012182,梨012182,100,01
12183,012183,桃012183,110,01
12184,012184,イチゴ012184,120,01
12185,012185,西瓜012185,1000,01
12186,012186,寿司012186,90,02
12187,012187,焼肉012187,100,02
12188,012188,唐揚げ012188,200,02
12189,012189,餃子012189,210,02
12190,012190,たこ焼き012190,1000,02
12191,012191,コカコーラ012191,180,03
12192,012192,お茶012192,1000,03
12193,012193,麦茶012193,100,03
12194,012194,炭酸水012194,1300,03
12195,012195,リンゴ012195,90,01
12196,012196,梨012196,100,01
12197,012197,桃012197,110,01
12198,012198,イチゴ012198,120,01
12199,012199,西瓜012199,1000,01
12200,012200,寿司012200,90,02
12201,012201,焼肉012201,100,02
12202,012202,唐揚げ012202,200,02
12203,012203,餃子012203,210,02
12204,012204,たこ焼き012204,1000,02
12205,012205,コカコーラ012205,180,03
12206,012206,お茶012206,1000,03
12207,012207,麦茶012207,100,03
12208,012208,炭酸水012208,1300,03
12209,012209,リンゴ012209,90,01
12210,012210,梨012210,100,01
12211,012211,桃012211,110,01
12212,012212,イチゴ012212,120,01
12213,012213,西瓜012213,1000,01
12214,012214,寿司012214,90,02
12215,012215,焼肉012215,100,02
12216,012216,唐揚げ012216,200,02
12217,012217,餃子012217,210,02
12218,012218,たこ焼き012218,1000,02
12219,012219,コカコーラ012219,180,03
12220,012220,お茶012220,1000,03
12221,012221,麦茶012221,100,03
12222,012222,炭酸水012222,1300,03
12223,012223,リンゴ012223,90,01
12224,012224,梨012224,100,01
12225,012225,桃012225,110,01
12226,012226,イチゴ012226,120,01
12227,012227,西瓜012227,1000,01
12228,012228,寿司012228,90,02
12229,012229,焼肉012229,100,02
12230,012230,唐揚げ012230,200,02
12231,012231,餃子012231,210,02
12232,012232,たこ焼き012232,1000,02
12233,012233,コカコーラ012233,180,03
12234,012234,お茶012234,1000,03
12235,012235,麦茶012235,100,03
12236,012236,炭酸水012236,1300,03
12237,012237,リンゴ012237,90,01
12238,012238,梨012238,100,01
12239,012239,桃012239,110,01
12240,012240,イチゴ012240,120,01
12241,012241,西瓜012241,1000,01
12242,012242,寿司012242,90,02
12243,012243,焼肉012243,100,02
12244,012244,唐揚げ012244,200,02
12245,012245,餃子012245,210,02
12246,012246,たこ焼き012246,1000,02
12247,012247,コカコーラ012247,180,03
12248,012248,お茶012248,1000,03
12249,012249,麦茶012249,100,03
12250,012250,炭酸水012250,1300,03
12251,012251,リンゴ012251,90,01
12252,012252,梨012252,100,01
12253,012253,桃012253,110,01
12254,012254,イチゴ012254,120,01
12255,012255,西瓜012255,1000,01
12256,012256,寿司012256,90,02
12257,012257,焼肉012257,100,02
12258,012258,唐揚げ012258,200,02
12259,012259,餃子012259,210,02
12260,012260,たこ焼き012260,1000,02
12261,012261,コカコーラ012261,180,03
12262,012262,お茶012262,1000,03
12263,012263,麦茶012263,100,03
12264,012264,炭酸水012264,1300,03
12265,012265,リンゴ012265,90,01
12266,012266,梨012266,100,01
12267,012267,桃012267,110,01
12268,012268,イチゴ012268,120,01
12269,012269,西瓜012269,1000,01
12270,012270,寿司012270,90,02
12271,012271,焼肉012271,100,02
12272,012272,唐揚げ012272,200,02
12273,012273,餃子012273,210,02
12274,012274,たこ焼き012274,1000,02
12275,012275,コカコーラ012275,180,03
12276,012276,お茶012276,1000,03
12277,012277,麦茶012277,100,03
12278,012278,炭酸水012278,1300,03
12279,012279,リンゴ012279,90,01
12280,012280,梨012280,100,01
12281,012281,桃012281,110,01
12282,012282,イチゴ012282,120,01
12283,012283,西瓜012283,1000,01
12284,012284,寿司012284,90,02
12285,012285,焼肉012285,100,02
12286,012286,唐揚げ012286,200,02
12287,012287,餃子012287,210,02
12288,012288,たこ焼き012288,1000,02
12289,012289,コカコーラ012289,180,03
12290,012290,お茶012290,1000,03
12291,012291,麦茶012291,100,03
12292,012292,炭酸水012292,1300,03
12293,012293,リンゴ012293,90,01
12294,012294,梨012294,100,01
12295,012295,桃012295,110,01
12296,012296,イチゴ012296,120,01
12297,012297,西瓜012297,1000,01
12298,012298,寿司012298,90,02
12299,012299,焼肉012299,100,02
12300,012300,唐揚げ012300,200,02
12301,012301,餃子012301,210,02
12302,012302,たこ焼き012302,1000,02
12303,012303,コカコーラ012303,180,03
12304,012304,お茶012304,1000,03
12305,012305,麦茶012305,100,03
12306,012306,炭酸水012306,1300,03
12307,012307,リンゴ012307,90,01
12308,012308,梨012308,100,01
12309,012309,桃012309,110,01
12310,012310,イチゴ012310,120,01
12311,012311,西瓜012311,1000,01
12312,012312,寿司012312,90,02
12313,012313,焼肉012313,100,02
12314,012314,唐揚げ012314,200,02
12315,012315,餃子012315,210,02
12316,012316,たこ焼き012316,1000,02
12317,012317,コカコーラ012317,180,03
12318,012318,お茶012318,1000,03
12319,012319,麦茶012319,100,03
12320,012320,炭酸水012320,1300,03
12321,012321,リンゴ012321,90,01
12322,012322,梨012322,100,01
12323,012323,桃012323,110,01
12324,012324,イチゴ012324,120,01
12325,012325,西瓜012325,1000,01
12326,012326,寿司012326,90,02
12327,012327,焼肉012327,100,02
12328,012328,唐揚げ012328,200,02
12329,012329,餃子012329,210,02
12330,012330,たこ焼き012330,1000,02
12331,012331,コカコーラ012331,180,03
12332,012332,お茶012332,1000,03
12333,012333,麦茶012333,100,03
12334,012334,炭酸水012334,1300,03
12335,012335,リンゴ012335,90,01
12336,012336,梨012336,100,01
12337,012337,桃012337,110,01
12338,012338,イチゴ012338,120,01
12339,012339,西瓜012339,1000,01
12340,012340,寿司012340,90,02
12341,012341,焼肉012341,100,02
12342,012342,唐揚げ012342,200,02
12343,012343,餃子012343,210,02
12344,012344,たこ焼き012344,1000,02
12345,012345,コカコーラ012345,180,03
12346,012346,お茶012346,1000,03
12347,012347,麦茶012347,100,03
12348,012348,炭酸水012348,1300,03
12349,012349,リンゴ012349,90,01
12350,012350,梨012350,100,01
12351,012351,桃012351,110,01
12352,012352,イチゴ012352,120,01
12353,012353,西瓜012353,1000,01
12354,012354,寿司012354,90,02
12355,012355,焼肉012355,100,02
12356,012356,唐揚げ012356,200,02
12357,012357,餃子012357,210,02
12358,012358,たこ焼き012358,1000,02
12359,012359,コカコーラ012359,180,03
12360,012360,お茶012360,1000,03
12361,012361,麦茶012361,100,03
12362,012362,炭酸水012362,1300,03
12363,012363,リンゴ012363,90,01
12364,012364,梨012364,100,01
12365,012365,桃012365,110,01
12366,012366,イチゴ012366,120,01
12367,012367,西瓜012367,1000,01
12368,012368,寿司012368,90,02
12369,012369,焼肉012369,100,02
12370,012370,唐揚げ012370,200,02
12371,012371,餃子012371,210,02
12372,012372,たこ焼き012372,1000,02
12373,012373,コカコーラ012373,180,03
12374,012374,お茶012374,1000,03
12375,012375,麦茶012375,100,03
12376,012376,炭酸水012376,1300,03
12377,012377,リンゴ012377,90,01
12378,012378,梨012378,100,01
12379,012379,桃012379,110,01
12380,012380,イチゴ012380,120,01
12381,012381,西瓜012381,1000,01
12382,012382,寿司012382,90,02
12383,012383,焼肉012383,100,02
12384,012384,唐揚げ012384,200,02
12385,012385,餃子012385,210,02
12386,012386,たこ焼き012386,1000,02
12387,012387,コカコーラ012387,180,03
12388,012388,お茶012388,1000,03
12389,012389,麦茶012389,100,03
12390,012390,炭酸水012390,1300,03
12391,012391,リンゴ012391,90,01
12392,012392,梨012392,100,01
12393,012393,桃012393,110,01
12394,012394,イチゴ012394,120,01
12395,012395,西瓜012395,1000,01
12396,012396,寿司012396,90,02
12397,012397,焼肉012397,100,02
12398,012398,唐揚げ012398,200,02
12399,012399,餃子012399,210,02
12400,012400,たこ焼き012400,1000,02
12401,012401,コカコーラ012401,180,03
12402,012402,お茶012402,1000,03
12403,012403,麦茶012403,100,03
12404,012404,炭酸水012404,1300,03
12405,012405,リンゴ012405,90,01
12406,012406,梨012406,100,01
12407,012407,桃012407,110,01
12408,012408,イチゴ012408,120,01
12409,012409,西瓜012409,1000,01
12410,012410,寿司012410,90,02
12411,012411,焼肉012411,100,02
12412,012412,唐揚げ012412,200,02
12413,012413,餃子012413,210,02
12414,012414,たこ焼き012414,1000,02
12415,012415,コカコーラ012415,180,03
12416,012416,お茶012416,1000,03
12417,012417,麦茶012417,100,03
12418,012418,炭酸水012418,1300,03
12419,012419,リンゴ012419,90,01
12420,012420,梨012420,100,01
12421,012421,桃012421,110,01
12422,012422,イチゴ012422,120,01
12423,012423,西瓜012423,1000,01
12424,012424,寿司012424,90,02
12425,012425,焼肉012425,100,02
12426,012426,唐揚げ012426,200,02
12427,012427,餃子012427,210,02
12428,012428,たこ焼き012428,1000,02
12429,012429,コカコーラ012429,180,03
12430,012430,お茶012430,1000,03
12431,012431,麦茶012431,100,03
12432,012432,炭酸水012432,1300,03
12433,012433,リンゴ012433,90,01
12434,012434,梨012434,100,01
12435,012435,桃012435,110,01
12436,012436,イチゴ012436,120,01
12437,012437,西瓜012437,1000,01
12438,012438,寿司012438,90,02
12439,012439,焼肉012439,100,02
12440,012440,唐揚げ012440,200,02
12441,012441,餃子012441,210,02
12442,012442,たこ焼き012442,1000,02
12443,012443,コカコーラ012443,180,03
12444,012444,お茶012444,1000,03
12445,012445,麦茶012445,100,03
12446,012446,炭酸水012446,1300,03
12447,012447,リンゴ012447,90,01
12448,012448,梨012448,100,01
12449,012449,桃012449,110,01
12450,012450,イチゴ012450,120,01
12451,012451,西瓜012451,1000,01
12452,012452,寿司012452,90,02
12453,012453,焼肉012453,100,02
12454,012454,唐揚げ012454,200,02
12455,012455,餃子012455,210,02
12456,012456,たこ焼き012456,1000,02
12457,012457,コカコーラ012457,180,03
12458,012458,お茶012458,1000,03
12459,012459,麦茶012459,100,03
12460,012460,炭酸水012460,1300,03
12461,012461,リンゴ012461,90,01
12462,012462,梨012462,100,01
12463,012463,桃012463,110,01
12464,012464,イチゴ012464,120,01
12465,012465,西瓜012465,1000,01
12466,012466,寿司012466,90,02
12467,012467,焼肉012467,100,02
12468,012468,唐揚げ012468,200,02
12469,012469,餃子012469,210,02
12470,012470,たこ焼き012470,1000,02
12471,012471,コカコーラ012471,180,03
12472,012472,お茶012472,1000,03
12473,012473,麦茶012473,100,03
12474,012474,炭酸水012474,1300,03
12475,012475,リンゴ012475,90,01
12476,012476,梨012476,100,01
12477,012477,桃012477,110,01
12478,012478,イチゴ012478,120,01
12479,012479,西瓜012479,1000,01
12480,012480,寿司012480,90,02
12481,012481,焼肉012481,100,02
12482,012482,唐揚げ012482,200,02
12483,012483,餃子012483,210,02
12484,012484,たこ焼き012484,1000,02
12485,012485,コカコーラ012485,180,03
12486,012486,お茶012486,1000,03
12487,012487,麦茶012487,100,03
12488,012488,炭酸水012488,1300,03
12489,012489,リンゴ012489,90,01
12490,012490,梨012490,100,01
12491,012491,桃012491,110,01
12492,012492,イチゴ012492,120,01
12493,012493,西瓜012493,1000,01
12494,012494,寿司012494,90,02
12495,012495,焼肉012495,100,02
12496,012496,唐揚げ012496,200,02
12497,012497,餃子012497,210,02
12498,012498,たこ焼き012498,1000,02
12499,012499,コカコーラ012499,180,03
12500,012500,お茶012500,1000,03
12501,012501,麦茶012501,100,03
12502,012502,炭酸水012502,1300,03
12503,012503,リンゴ012503,90,01
12504,012504,梨012504,100,01
12505,012505,桃012505,110,01
12506,012506,イチゴ012506,120,01
12507,012507,西瓜012507,1000,01
12508,012508,寿司012508,90,02
12509,012509,焼肉012509,100,02
12510,012510,唐揚げ012510,200,02
12511,012511,餃子012511,210,02
12512,012512,たこ焼き012512,1000,02
12513,012513,コカコーラ012513,180,03
12514,012514,お茶012514,1000,03
12515,012515,麦茶012515,100,03
12516,012516,炭酸水012516,1300,03
12517,012517,リンゴ012517,90,01
12518,012518,梨012518,100,01
12519,012519,桃012519,110,01
12520,012520,イチゴ012520,120,01
12521,012521,西瓜012521,1000,01
12522,012522,寿司012522,90,02
12523,012523,焼肉012523,100,02
12524,012524,唐揚げ012524,200,02
12525,012525,餃子012525,210,02
12526,012526,たこ焼き012526,1000,02
12527,012527,コカコーラ012527,180,03
12528,012528,お茶012528,1000,03
12529,012529,麦茶012529,100,03
12530,012530,炭酸水012530,1300,03
12531,012531,リンゴ012531,90,01
12532,012532,梨012532,100,01
12533,012533,桃012533,110,01
12534,012534,イチゴ012534,120,01
12535,012535,西瓜012535,1000,01
12536,012536,寿司012536,90,02
12537,012537,焼肉012537,100,02
12538,012538,唐揚げ012538,200,02
12539,012539,餃子012539,210,02
12540,012540,たこ焼き012540,1000,02
12541,012541,コカコーラ012541,180,03
12542,012542,お茶012542,1000,03
12543,012543,麦茶012543,100,03
12544,012544,炭酸水012544,1300,03
12545,012545,リンゴ012545,90,01
12546,012546,梨012546,100,01
12547,012547,桃012547,110,01
12548,012548,イチゴ012548,120,01
12549,012549,西瓜012549,1000,01
12550,012550,寿司012550,90,02
12551,012551,焼肉012551,100,02
12552,012552,唐揚げ012552,200,02
12553,012553,餃子012553,210,02
12554,012554,たこ焼き012554,1000,02
12555,012555,コカコーラ012555,180,03
12556,012556,お茶012556,1000,03
12557,012557,麦茶012557,100,03
12558,012558,炭酸水012558,1300,03
12559,012559,リンゴ012559,90,01
12560,012560,梨012560,100,01
12561,012561,桃012561,110,01
12562,012562,イチゴ012562,120,01
12563,012563,西瓜012563,1000,01
12564,012564,寿司012564,90,02
12565,012565,焼肉012565,100,02
12566,012566,唐揚げ012566,200,02
12567,012567,餃子012567,210,02
12568,012568,たこ焼き012568,1000,02
12569,012569,コカコーラ012569,180,03
12570,012570,お茶012570,1000,03
12571,012571,麦茶012571,100,03
12572,012572,炭酸水012572,1300,03
12573,012573,リンゴ012573,90,01
12574,012574,梨012574,100,01
12575,012575,桃012575,110,01
12576,012576,イチゴ012576,120,01
12577,012577,西瓜012577,1000,01
12578,012578,寿司012578,90,02
12579,012579,焼肉012579,100,02
12580,012580,唐揚げ012580,200,02
12581,012581,餃子012581,210,02
12582,012582,たこ焼き012582,1000,02
12583,012583,コカコーラ012583,180,03
12584,012584,お茶012584,1000,03
12585,012585,麦茶012585,100,03
12586,012586,炭酸水012586,1300,03
12587,012587,リンゴ012587,90,01
12588,012588,梨012588,100,01
12589,012589,桃012589,110,01
12590,012590,イチゴ012590,120,01
12591,012591,西瓜012591,1000,01
12592,012592,寿司012592,90,02
12593,012593,焼肉012593,100,02
12594,012594,唐揚げ012594,200,02
12595,012595,餃子012595,210,02
12596,012596,たこ焼き012596,1000,02
12597,012597,コカコーラ012597,180,03
12598,012598,お茶012598,1000,03
12599,012599,麦茶012599,100,03
12600,012600,炭酸水012600,1300,03
12601,012601,リンゴ012601,90,01
12602,012602,梨012602,100,01
12603,012603,桃012603,110,01
12604,012604,イチゴ012604,120,01
12605,012605,西瓜012605,1000,01
12606,012606,寿司012606,90,02
12607,012607,焼肉012607,100,02
12608,012608,唐揚げ012608,200,02
12609,012609,餃子012609,210,02
12610,012610,たこ焼き012610,1000,02
12611,012611,コカコーラ012611,180,03
12612,012612,お茶012612,1000,03
12613,012613,麦茶012613,100,03
12614,012614,炭酸水012614,1300,03
12615,012615,リンゴ012615,90,01
12616,012616,梨012616,100,01
12617,012617,桃012617,110,01
12618,012618,イチゴ012618,120,01
12619,012619,西瓜012619,1000,01
12620,012620,寿司012620,90,02
12621,012621,焼肉012621,100,02
12622,012622,唐揚げ012622,200,02
12623,012623,餃子012623,210,02
12624,012624,たこ焼き012624,1000,02
12625,012625,コカコーラ012625,180,03
12626,012626,お茶012626,1000,03
12627,012627,麦茶012627,100,03
12628,012628,炭酸水012628,1300,03
12629,012629,リンゴ012629,90,01
12630,012630,梨012630,100,01
12631,012631,桃012631,110,01
12632,012632,イチゴ012632,120,01
12633,012633,西瓜012633,1000,01
12634,012634,寿司012634,90,02
12635,012635,焼肉012635,100,02
12636,012636,唐揚げ012636,200,02
12637,012637,餃子012637,210,02
12638,012638,たこ焼き012638,1000,02
12639,012639,コカコーラ012639,180,03
12640,012640,お茶012640,1000,03
12641,012641,麦茶012641,100,03
12642,012642,炭酸水012642,1300,03
12643,012643,リンゴ012643,90,01
12644,012644,梨012644,100,01
12645,012645,桃012645,110,01
12646,012646,イチゴ012646,120,01
12647,012647,西瓜012647,1000,01
12648,012648,寿司012648,90,02
12649,012649,焼肉012649,100,02
12650,012650,唐揚げ012650,200,02
12651,012651,餃子012651,210,02
12652,012652,たこ焼き012652,1000,02
12653,012653,コカコーラ012653,180,03
12654,012654,お茶012654,1000,03
12655,012655,麦茶012655,100,03
12656,012656,炭酸水012656,1300,03
12657,012657,リンゴ012657,90,01
12658,012658,梨012658,100,01
12659,012659,桃012659,110,01
12660,012660,イチゴ012660,120,01
12661,012661,西瓜012661,1000,01
12662,012662,寿司012662,90,02
12663,012663,焼肉012663,100,02
12664,012664,唐揚げ012664,200,02
12665,012665,餃子012665,210,02
12666,012666,たこ焼き012666,1000,02
12667,012667,コカコーラ012667,180,03
12668,012668,お茶012668,1000,03
12669,012669,麦茶012669,100,03
12670,012670,炭酸水012670,1300,03
12671,012671,リンゴ012671,90,01
12672,012672,梨012672,100,01
12673,012673,桃012673,110,01
12674,012674,イチゴ012674,120,01
12675,012675,西瓜012675,1000,01
12676,012676,寿司012676,90,02
12677,012677,焼肉012677,100,02
12678,012678,唐揚げ012678,200,02
12679,012679,餃子012679,210,02
12680,012680,たこ焼き012680,1000,02
12681,012681,コカコーラ012681,180,03
12682,012682,お茶012682,1000,03
12683,012683,麦茶012683,100,03
12684,012684,炭酸水012684,1300,03
12685,012685,リンゴ012685,90,01
12686,012686,梨012686,100,01
12687,012687,桃012687,110,01
12688,012688,イチゴ012688,120,01
12689,012689,西瓜012689,1000,01
12690,012690,寿司012690,90,02
12691,012691,焼肉012691,100,02
12692,012692,唐揚げ012692,200,02
12693,012693,餃子012693,210,02
12694,012694,たこ焼き012694,1000,02
12695,012695,コカコーラ012695,180,03
12696,012696,お茶012696,1000,03
12697,012697,麦茶012697,100,03
12698,012698,炭酸水012698,1300,03
12699,012699,リンゴ012699,90,01
12700,012700,梨012700,100,01
12701,012701,桃012701,110,01
12702,012702,イチゴ012702,120,01
12703,012703,西瓜012703,1000,01
12704,012704,寿司012704,90,02
12705,012705,焼肉012705,100,02
12706,012706,唐揚げ012706,200,02
12707,012707,餃子012707,210,02
12708,012708,たこ焼き012708,1000,02
12709,012709,コカコーラ012709,180,03
12710,012710,お茶012710,1000,03
12711,012711,麦茶012711,100,03
12712,012712,炭酸水012712,1300,03
12713,012713,リンゴ012713,90,01
12714,012714,梨012714,100,01
12715,012715,桃012715,110,01
12716,012716,イチゴ012716,120,01
12717,012717,西瓜012717,1000,01
12718,012718,寿司012718,90,02
12719,012719,焼肉012719,100,02
12720,012720,唐揚げ012720,200,02
12721,012721,餃子012721,210,02
12722,012722,たこ焼き012722,1000,02
12723,012723,コカコーラ012723,180,03
12724,012724,お茶012724,1000,03
12725,012725,麦茶012725,100,03
12726,012726,炭酸水012726,1300,03
12727,012727,リンゴ012727,90,01
12728,012728,梨012728,100,01
12729,012729,桃012729,110,01
12730,012730,イチゴ012730,120,01
12731,012731,西瓜012731,1000,01
12732,012732,寿司012732,90,02
12733,012733,焼肉012733,100,02
12734,012734,唐揚げ012734,200,02
12735,012735,餃子012735,210,02
12736,012736,たこ焼き012736,1000,02
12737,012737,コカコーラ012737,180,03
12738,012738,お茶012738,1000,03
12739,012739,麦茶012739,100,03
12740,012740,炭酸水012740,1300,03
12741,012741,リンゴ012741,90,01
12742,012742,梨012742,100,01
12743,012743,桃012743,110,01
12744,012744,イチゴ012744,120,01
12745,012745,西瓜012745,1000,01
12746,012746,寿司012746,90,02
12747,012747,焼肉012747,100,02
12748,012748,唐揚げ012748,200,02
12749,012749,餃子012749,210,02
12750,012750,たこ焼き012750,1000,02
12751,012751,コカコーラ012751,180,03
12752,012752,お茶012752,1000,03
12753,012753,麦茶012753,100,03
12754,012754,炭酸水012754,1300,03
12755,012755,リンゴ012755,90,01
12756,012756,梨012756,100,01
12757,012757,桃012757,110,01
12758,012758,イチゴ012758,120,01
12759,012759,西瓜012759,1000,01
12760,012760,寿司012760,90,02
12761,012761,焼肉012761,100,02
12762,012762,唐揚げ012762,200,02
12763,012763,餃子012763,210,02
12764,012764,たこ焼き012764,1000,02
12765,012765,コカコーラ012765,180,03
12766,012766,お茶012766,1000,03
12767,012767,麦茶012767,100,03
12768,012768,炭酸水012768,1300,03
12769,012769,リンゴ012769,90,01
12770,012770,梨012770,100,01
12771,012771,桃012771,110,01
12772,012772,イチゴ012772,120,01
12773,012773,西瓜012773,1000,01
12774,012774,寿司012774,90,02
12775,012775,焼肉012775,100,02
12776,012776,唐揚げ012776,200,02
12777,012777,餃子012777,210,02
12778,012778,たこ焼き012778,1000,02
12779,012779,コカコーラ012779,180,03
12780,012780,お茶012780,1000,03
12781,012781,麦茶012781,100,03
12782,012782,炭酸水012782,1300,03
12783,012783,リンゴ012783,90,01
12784,012784,梨012784,100,01
12785,012785,桃012785,110,01
12786,012786,イチゴ012786,120,01
12787,012787,西瓜012787,1000,01
12788,012788,寿司012788,90,02
12789,012789,焼肉012789,100,02
12790,012790,唐揚げ012790,200,02
12791,012791,餃子012791,210,02
12792,012792,たこ焼き012792,1000,02
12793,012793,コカコーラ012793,180,03
12794,012794,お茶012794,1000,03
12795,012795,麦茶012795,100,03
12796,012796,炭酸水012796,1300,03
12797,012797,リンゴ012797,90,01
12798,012798,梨012798,100,01
12799,012799,桃012799,110,01
12800,012800,イチゴ012800,120,01
12801,012801,西瓜012801,1000,01
12802,012802,寿司012802,90,02
12803,012803,焼肉012803,100,02
12804,012804,唐揚げ012804,200,02
12805,012805,餃子012805,210,02
12806,012806,たこ焼き012806,1000,02
12807,012807,コカコーラ012807,180,03
12808,012808,お茶012808,1000,03
12809,012809,麦茶012809,100,03
12810,012810,炭酸水012810,1300,03
12811,012811,リンゴ012811,90,01
12812,012812,梨012812,100,01
12813,012813,桃012813,110,01
12814,012814,イチゴ012814,120,01
12815,012815,西瓜012815,1000,01
12816,012816,寿司012816,90,02
12817,012817,焼肉012817,100,02
12818,012818,唐揚げ012818,200,02
12819,012819,餃子012819,210,02
12820,012820,たこ焼き012820,1000,02
12821,012821,コカコーラ012821,180,03
12822,012822,お茶012822,1000,03
12823,012823,麦茶012823,100,03
12824,012824,炭酸水012824,1300,03
12825,012825,リンゴ012825,90,01
12826,012826,梨012826,100,01
12827,012827,桃012827,110,01
12828,012828,イチゴ012828,120,01
12829,012829,西瓜012829,1000,01
12830,012830,寿司012830,90,02
12831,012831,焼肉012831,100,02
12832,012832,唐揚げ012832,200,02
12833,012833,餃子012833,210,02
12834,012834,たこ焼き012834,1000,02
12835,012835,コカコーラ012835,180,03
12836,012836,お茶012836,1000,03
12837,012837,麦茶012837,100,03
12838,012838,炭酸水012838,1300,03
12839,012839,リンゴ012839,90,01
12840,012840,梨012840,100,01
12841,012841,桃012841,110,01
12842,012842,イチゴ012842,120,01
12843,012843,西瓜012843,1000,01
12844,012844,寿司012844,90,02
12845,012845,焼肉012845,100,02
12846,012846,唐揚げ012846,200,02
12847,012847,餃子012847,210,02
12848,012848,たこ焼き012848,1000,02
12849,012849,コカコーラ012849,180,03
12850,012850,お茶012850,1000,03
12851,012851,麦茶012851,100,03
12852,012852,炭酸水012852,1300,03
12853,012853,リンゴ012853,90,01
12854,012854,梨012854,100,01
12855,012855,桃012855,110,01
12856,012856,イチゴ012856,120,01
12857,012857,西瓜012857,1000,01
12858,012858,寿司012858,90,02
12859,012859,焼肉012859,100,02
12860,012860,唐揚げ012860,200,02
12861,012861,餃子012861,210,02
12862,012862,たこ焼き012862,1000,02
12863,012863,コカコーラ012863,180,03
12864,012864,お茶012864,1000,03
12865,012865,麦茶012865,100,03
12866,012866,炭酸水012866,1300,03
12867,012867,リンゴ012867,90,01
12868,012868,梨012868,100,01
12869,012869,桃012869,110,01
12870,012870,イチゴ012870,120,01
12871,012871,西瓜012871,1000,01
12872,012872,寿司012872,90,02
12873,012873,焼肉012873,100,02
12874,012874,唐揚げ012874,200,02
12875,012875,餃子012875,210,02
12876,012876,たこ焼き012876,1000,02
12877,012877,コカコーラ012877,180,03
12878,012878,お茶012878,1000,03
12879,012879,麦茶012879,100,03
12880,012880,炭酸水012880,1300,03
12881,012881,リンゴ012881,90,01
12882,012882,梨012882,100,01
12883,012883,桃012883,110,01
12884,012884,イチゴ012884,120,01
12885,012885,西瓜012885,1000,01
12886,012886,寿司012886,90,02
12887,012887,焼肉012887,100,02
12888,012888,唐揚げ012888,200,02
12889,012889,餃子012889,210,02
12890,012890,たこ焼き012890,1000,02
12891,012891,コカコーラ012891,180,03
12892,012892,お茶012892,1000,03
12893,012893,麦茶012893,100,03
12894,012894,炭酸水012894,1300,03
12895,012895,リンゴ012895,90,01
12896,012896,梨012896,100,01
12897,012897,桃012897,110,01
12898,012898,イチゴ012898,120,01
12899,012899,西瓜012899,1000,01
12900,012900,寿司012900,90,02
12901,012901,焼肉012901,100,02
12902,012902,唐揚げ012902,200,02
12903,012903,餃子012903,210,02
12904,012904,たこ焼き012904,1000,02
12905,012905,コカコーラ012905,180,03
12906,012906,お茶012906,1000,03
12907,012907,麦茶012907,100,03
12908,012908,炭酸水012908,1300,03
12909,012909,リンゴ012909,90,01
12910,012910,梨012910,100,01
12911,012911,桃012911,110,01
12912,012912,イチゴ012912,120,01
12913,012913,西瓜012913,1000,01
12914,012914,寿司012914,90,02
12915,012915,焼肉012915,100,02
12916,012916,唐揚げ012916,200,02
12917,012917,餃子012917,210,02
12918,012918,たこ焼き012918,1000,02
12919,012919,コカコーラ012919,180,03
12920,012920,お茶012920,1000,03
12921,012921,麦茶012921,100,03
12922,012922,炭酸水012922,1300,03
12923,012923,リンゴ012923,90,01
12924,012924,梨012924,100,01
12925,012925,桃012925,110,01
12926,012926,イチゴ012926,120,01
12927,012927,西瓜012927,1000,01
12928,012928,寿司012928,90,02
12929,012929,焼肉012929,100,02
12930,012930,唐揚げ012930,200,02
12931,012931,餃子012931,210,02
12932,012932,たこ焼き012932,1000,02
12933,012933,コカコーラ012933,180,03
12934,012934,お茶012934,1000,03
12935,012935,麦茶012935,100,03
12936,012936,炭酸水012936,1300,03
12937,012937,リンゴ012937,90,01
12938,012938,梨012938,100,01
12939,012939,桃012939,110,01
12940,012940,イチゴ012940,120,01
12941,012941,西瓜012941,1000,01
12942,012942,寿司012942,90,02
12943,012943,焼肉012943,100,02
12944,012944,唐揚げ012944,200,02
12945,012945,餃子012945,210,02
12946,012946,たこ焼き012946,1000,02
12947,012947,コカコーラ012947,180,03
12948,012948,お茶012948,1000,03
12949,012949,麦茶012949,100,03
12950,012950,炭酸水012950,1300,03
12951,012951,リンゴ012951,90,01
12952,012952,梨012952,100,01
12953,012953,桃012953,110,01
12954,012954,イチゴ012954,120,01
12955,012955,西瓜012955,1000,01
12956,012956,寿司012956,90,02
12957,012957,焼肉012957,100,02
12958,012958,唐揚げ012958,200,02
12959,012959,餃子012959,210,02
12960,012960,たこ焼き012960,1000,02
12961,012961,コカコーラ012961,180,03
12962,012962,お茶012962,1000,03
12963,012963,麦茶012963,100,03
12964,012964,炭酸水012964,1300,03
12965,012965,リンゴ012965,90,01
12966,012966,梨012966,100,01
12967,012967,桃012967,110,01
12968,012968,イチゴ012968,120,01
12969,012969,西瓜012969,1000,01
12970,012970,寿司012970,90,02
12971,012971,焼肉012971,100,02
12972,012972,唐揚げ012972,200,02
12973,012973,餃子012973,210,02
12974,012974,たこ焼き012974,1000,02
12975,012975,コカコーラ012975,180,03
12976,012976,お茶012976,1000,03
12977,012977,麦茶012977,100,03
12978,012978,炭酸水012978,1300,03
12979,012979,リンゴ012979,90,01
